customer_id,age,gender,country,monthly_visits,amount_spent,joined_year
1991,49,Other,USA,5,10.13,2020
1992,60,Other,Ghana,9,83.05,2020
1993,25,Male,South Africa,6,31.95,2016
1994,40,Other,USA,4,8.32,2016
1995,17,Female,USA,3,9.13,2017
1996,25,Female,Kenya,4,79.72,2017
1997,29,Female,USA,2,60.7,2018
1998,62,Other,Nigeria,5,35.31,2018
1999,52,Male,Ghana,4,18.27,2018
2000,57,Other,Nigeria,2,30.86,2024
2001,44,Other,Kenya,5,50.6,2024
2002,41,Male,UK,11,105.72,2017
2003,63,Male,Kenya,4,40.58,2015
2004,15,Male,Ghana,6,16.2,2023
2005,68,Female,USA,2,2.18,2016
2006,52,Other,South Africa,4,9.65,2017
2007,46,Male,Kenya,9,52.52,2016
2008,52,Other,Ghana,2,8.74,2020
2009,39,Female,South Africa,5,32.84,2020
2010,25,Female,USA,4,60.02,2015
2011,57,Male,UK,5,18.42,2018
2012,45,Male,Kenya,3,55.3,2024
2013,18,Other,UK,4,43.5,2019
2014,36,Male,Ghana,5,28.9,2020
2015,31,Other,UK,7,113.77,2019
2016,28,Male,UK,6,58.89,2017
2017,52,Other,Ghana,5,22.36,2017
2018,40,Other,Ghana,7,81.55,2017
2019,45,Other,Kenya,5,66.99,2020
2020,60,Other,UK,9,78.43,2018
2021,53,Female,South Africa,5,51.22,2018
2022,25,Other,Ghana,5,23.85,2017
2023,55,Male,USA,8,21.43,2018
2024,57,Female,UK,4,53.09,2022
2025,37,Female,Ghana,2,7.01,2017
2026,65,Other,South Africa,5,85.72,2024
2027,54,Female,Kenya,3,23.13,2017
2028,48,Other,UK,2,49.76,2020
2029,39,Male,Ghana,5,34.56,2015
2030,50,Other,Ghana,8,36.63,2024
2031,19,Female,USA,3,66.97,2020
2032,17,Male,USA,4,49.26,2023
2033,55,Other,UK,11,14.4,2017
2034,57,Male,Ghana,4,3.86,2016
2035,69,Male,UK,7,91.7,2017
2036,63,Female,Ghana,1,108.1,2017
2037,43,Male,USA,3,8.99,2016
2038,35,Female,South Africa,2,18.52,2018
2039,54,Male,Nigeria,6,16.59,2022
2040,22,Other,Nigeria,3,138.59,2021
2041,44,Male,Ghana,5,11.46,2024
2042,55,Other,USA,8,9.11,2023
2043,65,Other,Kenya,8,10.03,2022
2044,42,Male,Kenya,2,65.44,2021
2045,51,Other,Nigeria,6,109.47,2020
2046,43,Male,South Africa,7,24.99,2017
2047,30,Male,Nigeria,3,7.31,2024
2048,48,Other,Ghana,4,44.06,2018
2049,14,Other,South Africa,8,11.78,2022
2050,26,Female,Kenya,6,3.32,2016
2051,25,Other,USA,5,108.68,2020
2052,41,Female,USA,2,102.34,2015
2053,24,Other,Ghana,6,186.3,2021
2054,51,Male,Nigeria,5,32.12,2018
2055,14,Other,Ghana,8,17.41,2015
2056,44,Male,USA,3,73.44,2019
2057,25,Male,Kenya,5,9.95,2019
2058,58,Male,USA,4,13.94,2020
2059,39,Female,South Africa,7,14.76,2022
2060,61,Other,UK,9,151.43,2018
2061,53,Male,USA,6,65.43,2021
2062,29,Male,USA,13,7.18,2018
2063,52,Female,UK,3,4.87,2016
2064,43,Other,South Africa,7,92.52,2022
2065,46,Other,Nigeria,5,81.04,2019
2066,36,Female,USA,6,55.58,2024
2067,57,Female,Ghana,11,10.91,2018
2068,47,Other,USA,7,32.72,2016
2069,60,Female,Ghana,4,46.16,2021
2070,18,Other,South Africa,8,134.51,2019
2071,31,Other,USA,6,9.28,2023
2072,42,Male,South Africa,4,36.23,2021
2073,19,Male,South Africa,4,8.58,2023
2074,22,Other,Nigeria,7,29.34,2024
2075,53,Other,USA,8,11.17,2024
2076,44,Other,Ghana,3,90.45,2019
2077,46,Other,Ghana,8,14.7,2020
2078,40,Other,USA,6,26.99,2022
2079,27,Other,UK,8,26.19,2024
2080,42,Female,Nigeria,3,100.61,2020
2081,49,Other,Nigeria,3,70.9,2018
2082,41,Female,Nigeria,7,2.96,2016
2083,34,Female,Ghana,6,3.47,2020
2084,16,Other,South Africa,6,40.06,2023
2085,32,Other,UK,4,27.91,2022
2086,44,Female,Nigeria,3,16.12,2017
2087,48,Female,Ghana,7,78.66,2019
2088,62,Other,Ghana,7,6.88,2020
2089,16,Other,South Africa,7,182.59,2021
2090,39,Female,USA,5,1.22,2016
2091,29,Female,USA,4,6.29,2020
2092,24,Female,Nigeria,4,18.65,2016
2093,34,Male,Nigeria,7,35.58,2022
2094,29,Female,UK,5,12.18,2021
2095,22,Male,South Africa,4,66.63,2016
2096,66,Other,Nigeria,3,22.12,2018
2097,13,Other,South Africa,3,1.97,2021
2098,34,Female,Ghana,3,105.07,2023
2099,38,Other,Nigeria,6,144.0,2017
2100,68,Other,Ghana,5,48.19,2024
2101,30,Other,Kenya,5,82.13,2024
2102,62,Other,South Africa,4,6.45,2022
2103,26,Male,Kenya,8,15.65,2023
2104,59,Male,Nigeria,7,19.67,2022
2105,41,Female,Ghana,4,161.89,2018
2106,24,Female,Nigeria,3,35.89,2018
2107,48,Female,Kenya,4,0.37,2021
2108,47,Other,Nigeria,7,23.92,2018
2109,64,Other,UK,9,0.39,2024
2110,24,Male,USA,8,13.58,2024
2111,19,Male,Kenya,3,30.32,2021
2112,41,Female,Nigeria,5,19.53,2023
2113,23,Male,Ghana,6,1.66,2023
2114,45,Male,Nigeria,7,6.18,2023
2115,18,Male,Ghana,6,40.02,2024
2116,59,Male,USA,5,59.47,2024
2117,27,Male,Nigeria,8,25.92,2020
2118,44,Female,USA,7,65.74,2015
2119,63,Female,Kenya,4,8.92,2022
2120,23,Male,Ghana,6,6.51,2020
2121,35,Female,UK,9,91.46,2021
2122,38,Other,Kenya,6,20.72,2016
2123,46,Male,Ghana,5,28.3,2017
2124,58,Other,USA,4,147.42,2020
2125,46,Female,South Africa,3,27.59,2017
2126,41,Female,Nigeria,0,0.17,2019
2127,16,Other,USA,6,139.01,2018
2128,29,Female,Ghana,3,0.71,2019
2129,47,Male,Ghana,4,54.28,2022
2130,25,Other,Ghana,4,19.5,2018
2131,53,Male,Ghana,8,31.78,2023
2132,51,Other,Nigeria,3,39.62,2017
2133,27,Female,Kenya,4,26.25,2021
2134,67,Other,UK,2,74.44,2021
2135,41,Other,South Africa,5,133.47,2015
2136,41,Male,Nigeria,7,4.52,2017
2137,23,Female,Ghana,9,80.54,2024
2138,64,Male,Nigeria,8,6.89,2015
2139,44,Female,USA,10,4.18,2022
2140,14,Male,UK,6,155.99,2024
2141,59,Other,Ghana,14,33.6,2019
2142,26,Male,South Africa,3,8.28,2018
2143,32,Female,Ghana,6,42.19,2017
2144,34,Female,UK,8,15.27,2021
2145,23,Other,South Africa,4,31.21,2022
2146,39,Female,UK,6,49.0,2022
2147,15,Male,South Africa,8,101.73,2015
2148,29,Other,Kenya,9,0.15,2021
2149,56,Female,Kenya,6,12.05,2019
2150,68,Female,Nigeria,9,5.06,2016
2151,40,Male,Nigeria,1,5.11,2022
2152,41,Male,South Africa,6,145.73,2016
2153,33,Other,Ghana,6,137.51,2020
2154,59,Female,USA,7,69.18,2019
2155,28,Male,USA,4,51.51,2020
2156,49,Other,Ghana,13,94.18,2024
2157,32,Female,Ghana,3,3.01,2022
2158,18,Female,Kenya,5,6.36,2023
2159,31,Other,USA,4,19.07,2017
2160,69,Other,South Africa,4,89.34,2017
2161,17,Male,UK,8,31.95,2021
2162,15,Female,Nigeria,3,35.02,2017
2163,13,Female,UK,2,13.02,2024
2164,50,Female,Kenya,4,52.26,2019
2165,27,Other,USA,5,109.39,2024
2166,46,Male,Ghana,5,19.99,2018
2167,47,Female,USA,6,48.27,2023
2168,61,Other,South Africa,7,20.17,2022
2169,37,Female,Kenya,6,78.68,2023
2170,36,Male,Ghana,4,32.21,2020
2171,24,Female,UK,10,20.74,2016
2172,30,Male,South Africa,7,27.24,2022
2173,27,Male,UK,5,4.78,2015
2174,56,Female,Nigeria,2,100.54,2019
2175,28,Female,Kenya,5,158.59,2016
2176,39,Male,South Africa,4,32.45,2021
2177,20,Other,South Africa,3,12.51,2019
2178,58,Male,UK,2,54.63,2024
2179,37,Female,Ghana,2,30.11,2017
2180,29,Female,Nigeria,6,14.54,2021
2181,41,Other,UK,12,1.96,2017
2182,65,Male,South Africa,7,110.23,2020
2183,20,Male,Kenya,1,79.66,2018
2184,27,Male,South Africa,8,88.31,2024
2185,39,Female,USA,4,28.98,2016
2186,58,Male,Kenya,3,69.97,2023
2187,62,Other,Kenya,10,43.52,2020
2188,64,Female,South Africa,2,23.48,2019
2189,19,Female,Ghana,7,92.49,2019
2190,15,Male,Kenya,3,334.53,2022
2191,41,Other,USA,5,114.77,2019
2192,56,Female,UK,5,74.85,2022
2193,65,Female,Ghana,9,68.82,2022
2194,36,Male,Ghana,2,52.53,2015
2195,15,Male,Ghana,7,96.08,2018
2196,32,Other,Kenya,5,33.97,2023
2197,58,Male,Ghana,6,10.03,2016
2198,27,Other,South Africa,4,73.06,2018
2199,37,Female,Ghana,5,125.98,2018
2200,42,Other,USA,6,20.88,2015
2201,26,Other,Nigeria,10,76.39,2024
2202,19,Other,USA,7,15.99,2024
2203,29,Female,Kenya,2,142.89,2021
2204,56,Male,Ghana,7,57.52,2015
2205,32,Female,Ghana,5,42.11,2019
2206,48,Male,South Africa,9,75.68,2022
2207,21,Other,UK,4,83.89,2018
2208,50,Other,Ghana,7,111.45,2019
2209,60,Other,USA,3,115.69,2024
2210,69,Other,Kenya,7,2.71,2017
2211,34,Other,Nigeria,6,6.56,2019
2212,66,Male,Ghana,3,87.45,2017
2213,65,Male,Nigeria,5,145.99,2018
2214,65,Other,Ghana,4,18.38,2017
2215,14,Female,Kenya,7,0.43,2019
2216,36,Female,UK,6,19.48,2016
2217,20,Other,USA,3,24.13,2023
2218,23,Male,Kenya,3,71.57,2017
2219,25,Female,Nigeria,2,2.44,2024
2220,29,Female,Ghana,6,11.95,2015
2221,20,Female,Nigeria,5,112.2,2019
2222,33,Other,USA,6,8.41,2018
2223,30,Female,Kenya,5,71.2,2016
2224,42,Female,Nigeria,6,22.42,2022
2225,30,Female,Nigeria,3,54.33,2023
2226,58,Female,USA,5,3.84,2020
2227,59,Male,Ghana,8,16.88,2022
2228,43,Other,Nigeria,6,27.65,2016
2229,50,Other,USA,4,97.32,2020
2230,44,Male,Ghana,4,41.45,2015
2231,23,Male,UK,2,2.31,2024
2232,57,Other,Ghana,6,80.94,2017
2233,37,Female,UK,10,2.8,2021
2234,45,Female,Kenya,5,136.18,2015
2235,50,Other,USA,3,11.89,2020
2236,53,Female,Ghana,7,33.46,2021
2237,20,Male,UK,6,3.75,2017
2238,23,Female,UK,5,41.24,2022
2239,34,Female,Kenya,6,34.38,2022
2240,63,Female,South Africa,1,26.4,2019
2241,36,Other,USA,5,1.81,2016
2242,53,Male,South Africa,4,105.57,2016
2243,29,Female,Ghana,9,81.14,2019
2244,24,Other,USA,9,50.12,2018
2245,69,Female,Kenya,6,42.46,2018
2246,58,Male,Ghana,9,59.36,2019
2247,44,Female,USA,7,7.77,2015
2248,27,Male,USA,2,134.89,2021
2249,28,Female,South Africa,3,16.75,2017
2250,66,Male,Ghana,4,53.43,2024
2251,34,Female,Kenya,5,46.67,2024
2252,40,Male,Kenya,8,50.61,2022
2253,32,Female,Ghana,4,105.58,2023
2254,45,Female,Ghana,4,17.54,2022
2255,22,Other,UK,4,69.1,2016
2256,52,Other,Nigeria,3,45.61,2021
2257,44,Male,South Africa,2,3.96,2018
2258,62,Female,Ghana,5,26.73,2019
2259,45,Male,Ghana,9,90.99,2024
2260,14,Other,Nigeria,6,18.94,2019
2261,45,Male,Nigeria,3,32.91,2023
2262,45,Male,USA,4,33.53,2016
2263,53,Other,Kenya,3,48.12,2016
2264,25,Female,South Africa,4,107.72,2017
2265,42,Male,USA,3,9.53,2019
2266,45,Other,Ghana,5,35.12,2018
2267,25,Female,Nigeria,6,27.61,2024
2268,64,Other,UK,8,17.54,2024
2269,38,Male,Kenya,2,126.04,2023
2270,34,Female,USA,6,0.41,2017
2271,51,Female,UK,4,6.51,2015
2272,14,Other,Kenya,5,66.09,2019
2273,50,Other,UK,5,15.29,2022
2274,51,Other,Nigeria,7,64.22,2015
2275,38,Female,USA,7,89.27,2015
2276,58,Female,USA,6,14.69,2020
2277,62,Male,Kenya,5,10.66,2021
2278,27,Female,UK,2,7.85,2022
2279,46,Male,Nigeria,0,11.16,2022
2280,54,Other,Ghana,4,15.54,2017
2281,67,Other,USA,4,101.53,2018
2282,56,Female,Ghana,2,73.48,2023
2283,61,Other,Nigeria,5,0.09,2019
2284,52,Other,USA,8,103.62,2023
2285,23,Female,USA,5,4.1,2019
2286,15,Male,UK,7,53.25,2019
2287,18,Female,Ghana,7,8.21,2023
2288,21,Male,UK,6,3.21,2020
2289,18,Female,South Africa,6,71.31,2017
2290,21,Female,Ghana,5,31.48,2019
2291,51,Other,Ghana,5,45.7,2015
2292,43,Female,South Africa,4,27.7,2023
2293,44,Female,Nigeria,10,3.48,2024
2294,53,Male,Nigeria,2,67.28,2024
2295,62,Other,USA,8,85.84,2021
2296,24,Male,Kenya,2,2.12,2015
2297,20,Male,UK,4,23.56,2018
2298,20,Other,Kenya,7,40.75,2016
2299,62,Other,USA,3,46.47,2017
2300,40,Other,Kenya,6,43.16,2018
2301,32,Female,Ghana,10,59.04,2016
2302,59,Other,Ghana,5,170.28,2024
2303,19,Other,South Africa,4,24.76,2015
2304,23,Other,South Africa,4,40.67,2018
2305,32,Male,USA,7,60.05,2023
2306,28,Male,USA,4,44.88,2023
2307,16,Female,USA,1,24.45,2023
2308,18,Male,Ghana,4,48.92,2017
2309,34,Female,Kenya,2,52.51,2015
2310,38,Male,UK,12,43.97,2015
2311,15,Other,USA,4,11.48,2017
2312,53,Male,USA,7,35.26,2024
2313,54,Female,Ghana,8,107.86,2022
2314,26,Male,UK,6,101.48,2018
2315,23,Other,Ghana,8,69.47,2022
2316,30,Female,UK,4,59.73,2021
2317,66,Other,Ghana,1,8.32,2022
2318,24,Other,Kenya,3,30.76,2016
2319,35,Female,USA,4,5.88,2022
2320,24,Other,Nigeria,4,84.99,2023
2321,25,Other,Nigeria,5,17.2,2024
2322,37,Male,USA,6,72.81,2020
2323,57,Other,USA,7,84.26,2017
2324,63,Other,USA,7,111.51,2021
2325,31,Other,USA,2,70.09,2023
2326,67,Other,UK,6,41.59,2022
2327,58,Female,Kenya,6,45.59,2022
2328,48,Male,Nigeria,4,19.33,2021
2329,57,Other,South Africa,6,9.74,2019
2330,20,Other,Nigeria,8,7.0,2016
2331,41,Female,Nigeria,6,10.05,2019
2332,67,Other,Ghana,2,135.87,2019
2333,65,Female,USA,3,8.98,2016
2334,67,Male,USA,9,64.32,2024
2335,44,Male,USA,6,10.21,2015
2336,63,Other,Ghana,8,185.03,2019
2337,56,Other,Kenya,3,22.83,2020
2338,30,Other,Kenya,5,26.56,2021
2339,18,Female,South Africa,9,25.92,2016
2340,30,Other,Kenya,5,84.77,2020
2341,31,Other,Kenya,2,12.31,2022
2342,34,Male,USA,7,88.9,2020
2343,49,Other,UK,2,53.51,2017
2344,44,Male,Nigeria,2,12.44,2017
2345,68,Other,Kenya,6,3.38,2021
2346,53,Male,Kenya,5,74.58,2016
2347,15,Other,Ghana,7,12.36,2017
2348,40,Male,South Africa,6,109.94,2021
2349,22,Female,UK,5,6.95,2023
2350,63,Male,Ghana,7,47.9,2015
2351,47,Male,USA,5,58.91,2019
2352,41,Male,Nigeria,5,53.6,2016
2353,66,Other,South Africa,9,18.99,2019
2354,27,Other,Ghana,7,104.18,2020
2355,45,Other,Kenya,3,73.44,2022
2356,19,Female,Kenya,7,35.69,2021
2357,24,Female,South Africa,6,46.23,2019
2358,61,Male,Kenya,7,41.78,2019
2359,42,Female,Ghana,3,146.59,2016
2360,33,Male,Ghana,4,113.37,2020
2361,43,Male,Kenya,7,13.43,2017
2362,36,Male,Kenya,8,15.24,2020
2363,32,Female,USA,5,199.33,2017
2364,49,Other,Nigeria,5,13.5,2016
2365,16,Female,South Africa,5,153.39,2022
2366,40,Male,Ghana,4,52.46,2018
2367,56,Male,South Africa,5,2.57,2019
2368,32,Female,USA,5,20.45,2023
2369,36,Male,Ghana,3,32.33,2018
2370,62,Male,USA,3,89.52,2015
2371,61,Female,USA,3,19.92,2020
2372,63,Female,UK,3,18.6,2019
2373,44,Female,Kenya,6,126.45,2024
2374,53,Male,UK,6,4.12,2017
2375,48,Male,South Africa,6,40.09,2019
2376,65,Other,South Africa,5,35.08,2022
2377,46,Other,Kenya,3,2.95,2015
2378,48,Female,UK,6,4.59,2018
2379,14,Other,South Africa,6,24.06,2017
2380,27,Male,UK,5,7.2,2018
2381,46,Other,Kenya,4,32.51,2016
2382,48,Male,Ghana,5,46.94,2016
2383,18,Female,USA,6,58.78,2016
2384,51,Female,USA,4,39.53,2017
2385,54,Male,UK,4,23.87,2023
2386,63,Other,South Africa,4,6.95,2019
2387,63,Female,UK,6,14.22,2018
2388,66,Female,UK,4,27.19,2018
2389,24,Other,Nigeria,3,128.93,2017
2390,15,Other,USA,4,11.32,2023
2391,57,Male,Kenya,6,26.67,2024
2392,30,Other,UK,4,65.9,2015
2393,52,Other,Nigeria,3,61.07,2020
2394,33,Other,Nigeria,6,168.47,2018
2395,27,Male,USA,6,10.59,2022
2396,45,Male,USA,3,0.83,2021
2397,47,Female,USA,3,19.45,2017
2398,38,Male,Kenya,2,8.11,2019
2399,20,Female,Nigeria,3,39.76,2018
2400,48,Other,South Africa,5,114.52,2018
2401,60,Female,Kenya,7,58.27,2024
2402,42,Female,Ghana,3,7.3,2022
2403,35,Other,UK,3,6.17,2023
2404,54,Female,USA,6,121.21,2018
2405,56,Male,Nigeria,7,33.43,2016
2406,26,Male,UK,3,128.64,2015
2407,26,Male,Kenya,6,66.63,2024
2408,14,Male,Ghana,8,250.65,2018
2409,67,Female,Kenya,3,102.49,2022
2410,49,Female,Kenya,3,26.74,2019
2411,17,Other,South Africa,5,70.99,2016
2412,50,Female,UK,5,31.86,2018
2413,57,Female,South Africa,7,13.27,2018
2414,53,Female,Kenya,9,13.79,2024
2415,66,Other,Ghana,4,25.32,2019
2416,59,Male,Nigeria,6,5.91,2016
2417,26,Female,Nigeria,6,9.79,2021
2418,68,Other,UK,5,34.72,2019
2419,51,Other,USA,6,153.87,2018
2420,37,Other,USA,10,43.1,2022
2421,32,Male,Nigeria,4,26.25,2016
2422,14,Female,Kenya,3,13.9,2015
2423,51,Other,Kenya,8,10.9,2020
2424,18,Male,South Africa,6,53.71,2024
2425,29,Other,UK,7,94.3,2024
2426,37,Other,South Africa,5,25.45,2022
2427,69,Other,USA,6,40.0,2021
2428,40,Other,Nigeria,2,61.33,2023
2429,14,Other,Kenya,4,3.0,2015
2430,47,Male,Nigeria,4,21.61,2017
2431,49,Female,Ghana,5,65.42,2023
2432,17,Female,Nigeria,6,57.7,2019
2433,13,Female,Ghana,6,2.74,2020
2434,52,Female,South Africa,3,13.58,2021
2435,24,Male,South Africa,6,56.97,2017
2436,68,Male,USA,3,15.83,2021
2437,48,Male,Nigeria,7,84.21,2017
2438,57,Other,Nigeria,3,1.5,2020
2439,35,Other,Ghana,6,10.56,2022
2440,59,Other,South Africa,9,16.52,2021
2441,43,Female,Ghana,3,129.71,2019
2442,23,Other,South Africa,5,79.56,2020
2443,22,Female,Ghana,7,107.77,2018
2444,15,Other,South Africa,2,29.03,2016
2445,66,Female,Ghana,4,86.46,2021
2446,26,Other,South Africa,4,96.03,2018
2447,28,Other,UK,12,25.54,2020
2448,22,Male,Ghana,3,259.8,2024
2449,41,Other,Nigeria,4,95.27,2016
2450,22,Other,USA,7,182.67,2016
2451,24,Male,UK,6,100.68,2020
2452,42,Female,UK,9,74.85,2022
2453,53,Male,Ghana,6,143.98,2015
2454,13,Male,USA,3,27.22,2024
2455,17,Female,Nigeria,3,76.47,2021
2456,32,Other,UK,1,11.97,2020
2457,20,Female,Nigeria,4,65.99,2019
2458,55,Other,South Africa,4,76.94,2024
2459,24,Other,USA,2,63.03,2022
2460,13,Female,Kenya,2,94.79,2015
2461,69,Male,South Africa,8,26.67,2019
2462,66,Female,USA,8,39.35,2020
2463,32,Other,Ghana,6,0.54,2018
2464,40,Female,Ghana,7,7.89,2024
2465,69,Female,Nigeria,1,51.67,2024
2466,55,Other,UK,6,41.31,2016
2467,49,Male,Kenya,5,10.99,2022
2468,59,Female,Ghana,7,13.95,2019
2469,49,Other,USA,11,21.09,2024
2470,24,Other,UK,1,63.01,2020
2471,49,Female,UK,5,47.04,2023
2472,61,Male,USA,5,3.61,2016
2473,61,Female,UK,5,71.34,2019
2474,68,Male,Ghana,3,15.24,2015
2475,56,Male,USA,4,55.7,2017
2476,68,Male,USA,6,6.58,2020
2477,40,Male,Nigeria,7,308.8,2022
2478,59,Female,Kenya,7,4.19,2019
2479,27,Other,Nigeria,2,67.69,2018
2480,18,Other,Kenya,5,38.97,2019
2481,56,Other,USA,8,4.49,2018
2482,32,Other,UK,6,1.36,2016
2483,62,Other,Kenya,8,22.52,2015
2484,26,Other,USA,4,81.03,2022
2485,14,Female,USA,4,2.1,2015
2486,21,Male,Nigeria,3,60.94,2016
2487,49,Other,Nigeria,2,53.27,2019
2488,32,Female,UK,4,15.43,2022
2489,38,Other,South Africa,5,4.03,2024
2490,41,Other,Ghana,5,123.44,2017
2491,13,Male,South Africa,3,17.86,2023
2492,67,Male,South Africa,4,5.9,2020
2493,47,Male,UK,3,57.21,2017
2494,18,Other,Kenya,9,12.21,2024
2495,49,Other,UK,2,32.28,2021
2496,65,Other,UK,7,2.59,2021
2497,17,Male,USA,5,247.98,2021
2498,45,Female,USA,6,29.68,2018
2499,61,Other,USA,5,351.21,2020
2500,63,Other,Ghana,11,24.36,2017
2501,26,Other,Kenya,3,21.37,2018
2502,24,Female,Kenya,3,123.0,2017
2503,54,Other,USA,5,19.98,2017
2504,32,Female,South Africa,5,28.28,2015
2505,65,Other,Ghana,3,4.07,2019
2506,62,Female,South Africa,6,155.57,2017
2507,36,Other,Nigeria,5,4.45,2015
2508,55,Male,Kenya,6,73.74,2023
2509,46,Male,Kenya,2,38.68,2018
2510,37,Male,South Africa,5,3.17,2023
2511,62,Male,Ghana,6,0.09,2016
2512,41,Other,Kenya,2,137.1,2016
2513,69,Male,South Africa,8,67.77,2018
2514,51,Female,UK,5,57.99,2018
2515,43,Male,UK,5,28.86,2019
2516,68,Male,Ghana,12,13.63,2015
2517,59,Male,South Africa,4,56.95,2019
2518,55,Other,UK,7,46.86,2024
2519,62,Male,Ghana,5,64.79,2016
2520,35,Female,USA,3,22.77,2019
2521,56,Male,Ghana,8,216.85,2024
2522,50,Male,Nigeria,3,3.47,2024
2523,32,Male,USA,3,4.15,2020
2524,35,Female,South Africa,6,124.37,2017
2525,57,Male,USA,4,52.16,2018
2526,64,Female,USA,7,19.75,2019
2527,28,Female,South Africa,5,71.76,2020
2528,62,Male,South Africa,4,30.14,2023
2529,54,Female,UK,3,1.07,2023
2530,67,Other,Nigeria,3,52.65,2020
2531,20,Male,South Africa,6,13.93,2015
2532,62,Male,Kenya,4,6.13,2020
2533,33,Female,Kenya,3,12.76,2024
2534,13,Female,Nigeria,7,32.33,2017
2535,67,Male,Ghana,2,2.56,2019
2536,20,Other,Ghana,7,107.34,2019
2537,41,Female,Kenya,3,41.04,2024
2538,44,Female,South Africa,6,17.34,2018
2539,50,Other,Nigeria,5,58.08,2017
2540,17,Other,Ghana,4,81.54,2015
2541,59,Male,Ghana,3,47.59,2021
2542,34,Other,USA,4,11.31,2022
2543,59,Male,Kenya,6,5.84,2019
2544,46,Other,South Africa,6,98.27,2022
2545,13,Female,Nigeria,3,13.37,2018
2546,67,Male,Ghana,3,1.01,2022
2547,67,Male,USA,4,51.49,2017
2548,38,Male,Kenya,7,8.3,2022
2549,55,Other,Kenya,5,235.36,2020
2550,22,Female,Nigeria,6,101.91,2023
2551,42,Male,Ghana,4,46.88,2019
2552,62,Male,Nigeria,2,89.75,2015
2553,30,Male,Nigeria,4,31.79,2022
2554,29,Male,UK,6,77.67,2017
2555,38,Female,USA,6,52.0,2019
2556,20,Other,Kenya,7,1.45,2016
2557,59,Female,UK,6,148.56,2021
2558,52,Male,South Africa,2,98.64,2019
2559,61,Female,Kenya,6,153.32,2021
2560,24,Male,Kenya,5,65.72,2021
2561,39,Other,USA,3,26.56,2019
2562,20,Other,South Africa,6,11.6,2019
2563,37,Other,Ghana,6,9.92,2023
2564,58,Male,South Africa,11,7.83,2017
2565,16,Female,Ghana,5,12.46,2022
2566,45,Other,South Africa,7,40.0,2015
2567,13,Male,Nigeria,5,57.56,2018
2568,31,Male,South Africa,4,18.85,2016
2569,43,Female,UK,1,39.79,2017
2570,28,Other,UK,7,20.87,2020
2571,26,Male,USA,5,59.62,2018
2572,65,Female,Ghana,4,223.21,2015
2573,60,Other,Kenya,6,58.4,2019
2574,17,Female,USA,1,3.04,2017
2575,53,Female,UK,3,32.43,2016
2576,38,Male,UK,5,73.57,2018
2577,40,Male,Ghana,8,39.07,2018
2578,14,Male,UK,5,150.86,2017
2579,62,Female,UK,2,2.82,2019
2580,18,Male,Ghana,11,17.21,2019
2581,21,Female,UK,8,12.47,2022
2582,45,Female,Kenya,3,72.97,2024
2583,53,Male,Nigeria,7,37.1,2021
2584,37,Other,USA,5,7.44,2023
2585,60,Other,Kenya,3,16.82,2021
2586,25,Other,Kenya,10,36.98,2016
2587,21,Female,Nigeria,6,277.71,2017
2588,65,Female,USA,7,22.65,2020
2589,25,Female,Kenya,2,8.53,2015
2590,43,Male,UK,4,34.36,2022
2591,53,Female,Nigeria,8,18.57,2021
2592,23,Male,USA,6,41.73,2020
2593,16,Male,South Africa,4,31.43,2019
2594,46,Other,Ghana,7,58.48,2024
2595,50,Other,UK,5,122.84,2019
2596,58,Other,Nigeria,5,11.19,2022
2597,16,Male,Ghana,4,86.07,2022
2598,50,Male,South Africa,7,149.06,2017
2599,31,Male,Kenya,7,23.39,2023
2600,18,Female,Kenya,5,6.03,2017
2601,46,Male,USA,2,86.27,2024
2602,30,Other,Nigeria,5,60.38,2022
2603,25,Other,Nigeria,1,11.96,2021
2604,53,Male,USA,3,29.46,2023
2605,35,Male,Ghana,11,43.14,2023
2606,31,Other,Kenya,4,9.31,2015
2607,57,Male,Kenya,6,62.75,2015
2608,23,Other,Nigeria,5,58.54,2017
2609,13,Female,Nigeria,11,109.07,2021
2610,36,Other,USA,5,41.88,2017
2611,66,Female,South Africa,7,42.7,2017
2612,19,Male,Ghana,6,48.3,2018
2613,37,Male,UK,6,16.0,2022
2614,33,Female,South Africa,7,71.07,2015
2615,27,Male,South Africa,6,54.31,2018
2616,13,Female,Nigeria,5,91.36,2018
2617,24,Male,Nigeria,2,73.18,2022
2618,19,Other,Nigeria,3,50.88,2021
2619,27,Male,South Africa,2,8.77,2018
2620,33,Other,Ghana,4,125.76,2022
2621,31,Other,Nigeria,6,22.88,2017
2622,41,Female,Kenya,2,166.63,2024
2623,37,Male,Ghana,6,25.7,2021
2624,45,Female,Kenya,6,7.89,2023
2625,61,Male,Ghana,7,108.07,2020
2626,44,Other,Nigeria,5,79.25,2018
2627,61,Other,UK,2,77.16,2018
2628,47,Male,USA,2,4.68,2015
2629,56,Male,Nigeria,7,105.71,2020
2630,50,Female,South Africa,3,45.37,2017
2631,38,Male,UK,8,31.78,2017
2632,23,Male,South Africa,3,122.19,2015
2633,47,Male,Ghana,3,54.84,2021
2634,20,Female,South Africa,6,7.14,2023
2635,58,Male,UK,6,36.65,2017
2636,26,Other,UK,4,50.61,2021
2637,22,Female,Nigeria,5,114.41,2023
2638,14,Female,Kenya,7,16.42,2017
2639,58,Other,Nigeria,5,79.05,2023
